歌手名字,许嵩
214765,是雨还是你
213545,牵阮的手
25726360,潇洒走一回
214897,象牙舟
213605,只要为你活一天
214141,西湖春
213575,真情
214125,春寒赐浴华清池
214046,酒逢知己
214557,杭州姑娘
33668178,走在铁路旁
33668189,我们曾经在一起
213514,你是我的宝贝
214547,初一到十五
33579627,三年
214560,加多一点点
213511,问你
214524,你怎么说
215051,中国娃娃
215187,情窦初开
215054,说出来
215057,春回
215060,玉兰花姑娘
歌手名字,陈盈洁
34057058,海海人生
5270993,一杯美酒
5270984,等无人
219077,错误的爱
34040974,雪中红
34084922,一条手巾仔
218762,你会后悔
34057614,风吹沙
219136,情歌唱乎谁来听
219086,叫你麦你着要
5273638,内山姑娘要出嫁
5273639,妈妈请您也保重
218738,爱情恰恰
34084867,给我吻一下
34057099,行船人的纯情曲
34003597,舞女伤心泪
218729,台北今夜冷清清
34072257,监狱风云
218753,流浪的歌声
219065,期待的美
218759,小姐请你给我爱
219021,恰想也是你一人
218700,酒醉黑白话
219420,风飞沙
34084913,希望的期待
218709,酒后的心声
218744,一生只爱你一个
219070,给你骗不知
34084930,云中月
219062,想抹到
33856805,一条毛巾仔
5267211,家家有本难念的经
34084936,最后的酒杯
34084929,月圆思情
218705,野鸟
34057018,无人像你
33984680,必巡的孔嘴
5286677,野花
219080,不通借酒来解愁
219059,无人像
219111,红尘梦
219119,我无醉是你茫
219383,留恋有何用
219392,沉醉的电话
219131,扇东风
219142,为何讲再会
34078956,夜港边
219396,酒会
219382,欲走还留
219384,灯下的姑娘
歌手名字,邓涛
227193,再度重相逢
227123,生命中只要有你
227131,真情难枕
227275,只要有你
469699756,得到你的人却得不到你的心
227104,如果这就是爱情
227195,犯错
227230,不值得
26027077,你是我一生中最爱的人
227232,心在跳情在烧
227154,传奇
227177,星月神话
227234,香烟爱上火柴
227171,何必在一起
227253,月半弯
227180,狮子座
227165,女人如烟
227139,一个人的寂寞两个人的错
227203,画心
227174,就想赖着你
227268,放爱一条生路
227045,戒烟如你
227262,等一个睛天
227286,你是我一生最爱的人
227206,没有人比我更爱你
227222,等一个晴天
227240,爱不在就放手
227159,说再见不应该在秋天
227152,再聚首爱
227162,挥不去的思念
227183,痛了也是美
227186,美了美了
227111,指望
227105,小柠檬
227114,放手去爱
227119,呼吸爱
227143,你是一生最爱的人
26027076,女人们的咖啡
26027079,故乡在他乡
26027081,谈心
227071,心肝宝贝
227168,关不住的窗
227068,爱江山更爱美人
227089,烟花易冷
227023,陪我看日出
227062,蓝眼泪
227025,出嫁
227065,相爱容易相处难
227106,荷塘月色
227027,离开你我是否还能呼吸
歌手名字,董育君
227375,一张批
32574568,你甘有爱过我
227383,恨你爱我爱一半
32574719,无停的雨
227360,心痛第一名
227371,红颜薄命
32574570,新歌
1361406534,雨中泪
62049,无你的日子
227341,哈哈哈
1361406536,风中女人花
1361402650,痴心野玫瑰
1361402652,五月雪
1361402653,多情女人
1361402654,爱情诗
1361402655,爱情路途
1361406535,为难自己
198848,夫妻之歌
315295,爱情骗子
315301,姊妹
227373,六月雪
227378,爱情骗子
227379,无你的房间
227387,买单
227390,放你去飞
227397,不敢叫你的名
227381,雨中唱情歌
227393,看谁卡厉害
227344,飞
227331,决心无爱你
227334,欺负我
227346,火车袂等人
227348,捡恨
227350,烟火
227354,受罪
227357,不应该爱到你
227337,牺牲我的爱
72769,等
27906108,放你自由去飞
32574566,大船离港
32574567,逍遥
32574569,爱爱假拜拜
32574571,红牌
32574565,落叶
32574572,下雨天
32574573,查某人的心事
32574574,千年爱一回
31560525,请你相信我的爱
476630729,唯一的爱
1330933372,亲爱的你不见不散
歌手名字,丁晓红
1331100384,东北摇篮曲
27683963,天竺少女
1331087316,两岸一家亲
1331086952,半城山半城水
1329750314,桃花谣
227386,红歌中国行
1331085969,八百里洞庭我的家
1331100792,为了谁
1331085966,爱心就是救生的船
1329748314,谁不说俺家乡好
1329750310,白衣天使
1329750311,年轻的朋友来相会
1331087468,毛主席的话儿记心上
1329750312,平凡的人最幸福
1331087490,美丽三亚浪漫天涯
1331088196,钓鱼城里好风光
1331087171,共产党来了苦变甜
1331088245,叩开海门有知音
1331088094,半个月亮爬上来
1331088457,月亮河
1331097572,我和你
1332439881,海南恋歌
1331097619,夜来香
1329734289,映山红
1331100400,情人桥
1331100401,我和春天有个约会
1331100439,我只在乎你
1331097860,知道不知道
1331100640,采茶扑蝶
1331100655,凤鸣朝阳
1331100669,江山
1331100712,扬帆海之南
1331100713,在那东山顶上
1351921672,请到天涯海角来
1332439719,美丽的日子
27683956,打起手鼓唱起歌
27683960,几多愁
27683961,怀念战友
27683962,毛主席来到咱农庄
27683964,愿嫁汉家郎
27683966,别亦难
27683967,杏花溪之恋
27683968,献给阿玛的歌
1329734288,我们握紧手
1331097676,感谢你
1331097739,请茶歌
1331097914,何日君再来
1331087599,妹妹找哥泪花流
1331087820,小河淌水
1331088039,敖包相会
歌手名字,方瑞娥
90011,人生路
231995,情火
90075,世间人
90080,一生情一世爱
231980,我乎你靠
89981,世间事
90035,相逢
231962,用心来交陪
231993,感情按怎还
231978,旧情
33856658,青春岭
90014,心爱的
90005,爱你袂变心
89951,黄昏
90008,大家拢治这
90016,一张相片
90020,尚深的记忆
90023,看破
90024,情泪
90090,唱歌喝酒
90105,梦都市
90118,敬爱一杯
90122,一生袂分离
90129,永远祝福你
34057784,月夜的小路
33856063,可怜彼个小姑娘
33856065,女性的复仇
33856069,山顶阿狗兄
33856071,香蕉园
33856074,运河悲喜曲
33856140,难忘的凤凰桥
33856656,苦恋歌
33856661,碎心恋
33856662,晚风
5245628,保重
231956,情人港
231959,爱情像被单
231964,薄情爱
231966,不是好野人
231968,拼经济
231969,麦讲话
231971,成功无问题
231973,真相
231975,一帆风顺
231928,爱的锁链
231930,望你再回头
231931,爱到老
231932,笑情梦
231933,细声话
231870,心惊惊
歌手名字,方文琳
317252,萍聚
230082,困砂
230135,不必太在意
230546,其实
230370,你不必太在意
230166,情字难断
159305,年轻的心
230317,面纱
230229,我最亲爱的
230161,脱轨
5283743,飞扬的青春
230494,你是否也在想着我
230537,不一样的女孩
159280,赶在年轻的前方
230284,飞起来
230287,我的心我的情
230290,爱总让我错太多
230292,等待
230294,我想我都知道
230296,情已至此
230298,红蝴蝶
230212,伤心的早晨
230214,送我回家
230216,从悲伤走向坚强
230218,你是否也在想我
230220,重新爱过
230221,挽着你的温柔
230222,旧情绵绵
230223,泡沫恋情
230225,画一个梦
230227,爱恨边缘
230233,不能不执着
230235,你收到了吗
230175,蓝色的眼泪
230159,另一半
230163,真心苦苦的
230165,呼吸
230168,狠心
230170,用爱自焚
230173,遗憾
230120,小秘密
230150,随缘聚首
230114,埋葬爱情
230118,情深缘浅
230123,快乐的小雨滴
230126,寂寞的街头
230129,信任
230132,失落的回忆
230138,亲亲我的爱
230144,拨开我的手
歌手名字,方怡萍
1334077530,多情的阿那答
89994,牵手
26896381,忘川河
231696,梦红尘
89991,连杯酒
231854,何必再留恋
231727,希望再相逢
89898,情难了
1332903428,娜奴娃情歌
1334078518,水中月圆
27588438,青蚵嫂
1332891990,免忧愁
89996,缘份
26896380,牵你的手
231863,茫茫人海
231848,一卡手指
1334062977,无聊的爱情
231726,离别
1332932502,山顶黑狗兄
1332900011,我爱口哨
1334084468,等无你一人
1332711679,云中月
1332711680,乡愁
1332711687,舞池
33933388,你的味没住址
33933389,伤心玫瑰
33933390,心情雨
33933392,振动
33933394,散场电影
33933395,活出自己
33933396,红颜花
33933397,错
33933398,错误的选择
33933399,露台春梦
231780,金包银
231790,是你辜负我
231783,摸心肝想看觅
142703,敢有可能
142694,感情与理智
231710,一生等待
231705,风中的痴情花
231706,娇滴滴
231707,诉情
231708,三更瞑半
231712,相思
231714,花蕊心
231716,四季
231718,等你惜命命
231720,蜡烛双头烧
231685,变色风飞沙
歌手名字,关菊英
235077,攻心计
235328,两忘烟水里
235083,讲不出声
235358,付上千万倍
235187,换到千般恨
235080,万千宠爱
4872490,无心害你
235167,寒傲似冰
113804,化蝶
235510,我是痴情无限
235284,说不出再见
113779,楼台会
235332,湘女多情
235259,在水中央
29724663,真实谎言
235068,各安天命
113785,十八相送
235159,平常心
92370,俩忘烟水里
5241471,狂潮
5238651,过客
235570,断肠泪
113801,闺怨
113795,玉奴怨
113792,遇得心上人
235163,情比雨丝
25640688,田园春梦
235432,孤雁
194211,良宵花月情
235426,茫茫的风里
235353,信心
92364,为我献上心韵
113782,赴杭供读
235116,再度重逢
5276238,温情满世间
5276243,永恒的琥珀
195393,戏凤
113787,哭坟
194187,事事未满足
235095,莫恃聪明
235180,痴情泪
235174,恨绵绵
235135,定情夜
113789,玉奴自叹
195400,分别
235548,心底的奋斗
235406,孽网
235411,明月不重圆
235414,再觅星河
235417,愿抛情万缕
歌手名字,黄思婷
30245777,包容
160925,男人情女人心
244162,欢喜就好
243040,情缘
243610,自由
243655,问情
243618,一切随缘
243553,心灯
243432,走马灯的爱情
243715,勇气
160907,落花泪
243625,月亮湾
244471,无聊的爱情
243116,绿度母心咒
244292,心挂意无路用
243047,聆听
244197,双叉路口
243029,光芒
243670,般若波罗密多心经
243207,文殊菩萨心咒
244068,心中锁
243436,情难断
244327,陈三五娘
244343,半边月
244092,小雨
244498,路顶小姑娘
244456,恋恋恋
242946,等待有情天
267153,三角恋
244169,茫茫到深更
244482,绝情雨
244522,黒玫瑰
244515,博多夜船
244280,情的锁爱的磨
30245770,红尘
243079,慈悲在蔓延
243551,福田
244099,有影无
243983,随缘
244298,往事甭提起
244303,第三杯酒
30245768,观自在
244362,一阵暴风雨
1334245338,尖叫声
244318,小姐请你给我爱
244547,彼个小姑娘
244513,緑岛之夜
244537,爸爸是行船人
244488,再会呀港都
244531,故乡的月
歌手名字,黄乙玲
241229,一支小雨伞
241263,海波浪
241247,车站
241186,心事谁人知
241189,舞女
241311,忧愁
241355,无字的情批
242792,讲什么山盟海誓
90541,世间情
241218,惜别的海岸
241236,真心换绝情
241206,等无人
242801,心肝乱糟糟
241209,爱拼才会赢
240972,西海岸情歌
242762,甘是你无情
242773,无奈的祝福
242794,收不回的爱
242798,无稳定的爱
242770,水车姑娘
5270981,恩情
241257,雪中红
242816,水泼落地难收回
242804,六月割菜假有心
241254,情字这条路
242134,闪无路
241222,风飞沙
242388,无后悔的爱
241201,风真透
242828,成功一定是咱的
336381,人生的歌
241232,行船人的纯情曲
242822,摸心肝想看觅
241192,拢是为着你啦
241204,茫茫到深更
241243,流浪到淡水
242295,人
242813,水中月
242504,谁人敢挂无事牌
241367,最后火车站
242457,失约
240835,讲乎自己听
241225,思慕的人
241381,感谢无情人
242674,爸爸是行船人
242517,何时返来我身边
241076,日文歌曲
241369,心情车站
242109,甭想卡抹心头糟
242785,夜雾的航空站
歌手名字,李尤
122962,你是我的玫瑰花
123071,梦醒时分
264282,流星雨
122911,分开旅行
264317,不值得
123063,最远的你是我最近的爱
122958,美丽的神话
264229,制造浪漫
264274,痴心绝对
123086,丁香花
122974,东风破
122970,如果下辈子我还记得你
264365,你爱我像谁
264359,爱的就是你
264271,桃花朵朵开
123060,两只蝴蝶
122989,你到底爱谁
123027,披着羊皮的狼
122927,暗香
264363,等待
264269,花田错
264278,大城小爱
122954,狼爱上羊
264276,那一夜
264226,广岛之恋
264375,光阴的故事
264320,下沙
264203,谢谢你的爱
264212,你最珍贵
122933,爱我的人和我爱的人
264234,知心爱人
264218,现代爱情故事
264228,相思风雨中
264220,迟来的爱
264288,大舌头
123023,寂寞在唱歌
264213,有一点动心
264223,屋顶
264230,花好月圆夜
264233,明明白白我的心
264232,无言的结局
264340,让我一次爱个够
264284,不要再来伤害我
264227,选择
264287,多情人都把灵魂给了谁
264260,江湖笑
264240,你是我心内的一首歌
264248,寂寞沙洲冷
264204,今夜你会不会来
264236,爱我你怕了吗
歌手名字,潘秀琼
283730,情人的眼泪
5262347,天涯同命鸟
33715380,海上良宵
283669,绿岛小夜曲
33715284,月落烏啼
22592091,何必旁人来说媒
33715374,家家有本難念的經
22592103,梭罗河之恋
283641,秋的怀念
283643,蓝色的梦
283645,蓝与黑
283647,在水一方
283649,花月佳期
283651,莫忘今宵
283653,明日天涯
283655,不变的心
283657,爱情像气球
283659,破碎的心
283661,未识绮罗香
283663,春之花
283665,钟山春
283667,月光小夜曲
283671,总有一天等到你
283672,第二春
283673,搭错线
283674,母亲你在何方
283554,百花歌
283548,送君
283549,小小羊儿要回家
283550,知道不知道
283551,银花飞
283552,黄昏小唱
283553,叮咛
283556,卖相思
283557,小小洞房
283558,月下佳人
283559,想郎
283561,春来人不来
283563,不了情
283565,得不到的爱情
283568,两天路上
283569,小时候
283571,乌鸦配凤凰
283574,春风野草
283468,意难忘
283470,恨不相逢未嫁时
283472,黄昏
283473,月落乌啼
283477,红灯绿酒夜
283480,峇厘岛
歌手名字,裘海正
284189,爱我的人和我爱的人
284125,爱你十分泪七分
283972,亏欠一生
5276990,订做一个天堂
201491,纠缠
317252,萍聚
284036,像我这样重感情的人
284195,执迷不悔
284131,变天
284209,你说你比较习惯一个人
284146,问心无愧
284335,其实你不懂我的心
284032,懂爱的人
159305,年轻的心
284199,我打了一通不说话的电话给你
284246,不能草草爱你
284148,错过了你错过了一生
283981,放过自己吧
284128,两人的痛一个人受
284318,闪亮的日子
284042,一颗心住着两个人
284167,看不见的温柔
283974,缺氧
284230,坦白
284137,不离婚的女人
284201,音乐咖啡失眠的人
284207,你不知道的是
284191,一颗心夹住两个人
5283743,飞扬的青春
284193,如果你是女人我是男人
284099,让每个人都心碎
284221,心刺
284225,原谅
230530,记得记得
230506,百分之百的男孩
284286,不再为你美丽的女孩
284289,懂得爱
284293,你让我感到温暖
284302,心情
284305,情歌不好唱
159280,赶在年轻的前方
284047,爱到失魂
284048,放弃也会有快乐
284049,情愿为你付出我一生
284050,心情乱了一点
284052,听说专情的人很累
284054,你的我的
284056,不必不忍
230150,随缘聚首
283973,爱是惩罚
歌手名字,勤琴
283897,冷冷的夏
283822,飞蛾扑火
5237543,最后一次
283827,生日礼物
283917,半点心
283847,不要再来伤害我
283899,分手以后就不要再回顾
